;numero_catalogo;data_entrada;data_determinacao;DataColetaInicial;ano_entrada;mes_entrada;ano_determinacao;mes_determinacao;ano_coleta;mes_coleta;class;kingdom;genero_ent;genero_atual;especie_ent;especie_atual;subespecie_atual;type;DeterminatorFirstName1;DeterminatorLastName1;altitude;max_altitude;ordem;familia;phylum;qualificador_atual;notas_taxonomicas
10484;13677;;00/01/2005;15/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10485;13678;;00/01/2005;16/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10486;13679;;00/01/2005;17/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10487;13680;;00/01/2005;14/01/2004;;;2005.0;1.0;2004.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10488;13681;;00/01/2005;17/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10489;13682;;00/01/2005;16/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10490;13683;;00/01/2005;16/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10491;13684;;00/01/2005;17/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10492;13685;;00/01/2005;17/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10493;13686;;00/01/2005;15/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10494;13687;;00/01/2005;17/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10495;13688;;00/01/2005;14/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10496;13689;;00/01/2005;17/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10497;13690;;00/01/2005;16/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10498;13691;;00/01/2005;17/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10499;13692;;00/01/2005;16/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10500;13693;;00/01/2005;17/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10501;13694;;00/01/2005;14/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10502;13695;;00/01/2005;16/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10503;13696;;00/01/2005;15/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10504;13697;;00/01/2005;17/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10505;13698;;00/01/2005;15/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10506;13699;;00/01/2005;17/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10507;13700;;00/01/2005;16/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10508;13701;;00/01/2005;17/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10509;13702;;00/01/2005;17/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10510;13703;;00/01/2005;16/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10511;13704;;00/01/2005;16/01/2005;;;2005.0;1.0;2005.0;1.0;Reptilia;Animalia;Eurolophosaurus;Eurolophosaurus;amathites;amathites;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10512;13705;;00/11/2000;01/12/2000;;;2000.0;11.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;cocorobensis;cocorobensis;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10513;13706;;00/11/2000;30/11/2000;;;2000.0;11.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;cocorobensis;cocorobensis;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10514;13707;;00/11/2000;02/12/2000;;;2000.0;11.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;cocorobensis;cocorobensis;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10515;13708;;00/11/2000;01/12/2000;;;2000.0;11.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;cocorobensis;cocorobensis;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10516;13709;;00/11/2000;30/11/2000;;;2000.0;11.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;cocorobensis;cocorobensis;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10517;13710;;00/11/2000;01/12/2000;;;2000.0;11.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;cocorobensis;cocorobensis;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10518;13711;;00/11/2000;29/11/2000;;;2000.0;11.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;cocorobensis;cocorobensis;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10519;13712;;00/11/2000;29/11/2000;;;2000.0;11.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;cocorobensis;cocorobensis;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10520;13713;;00/11/2000;29/11/2000;;;2000.0;11.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;cocorobensis;cocorobensis;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10521;13714;;00/11/2000;02/12/2000;;;2000.0;11.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;cocorobensis;cocorobensis;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10522;13715;;00/11/2000;02/12/2000;;;2000.0;11.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;cocorobensis;cocorobensis;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10523;13716;;00/11/2000;29/11/2000;;;2000.0;11.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;cocorobensis;cocorobensis;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10524;13717;;00/11/2000;01/12/2000;;;2000.0;11.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;cocorobensis;cocorobensis;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10525;13718;;00/11/2000;01/12/2000;;;2000.0;11.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;erythrocephalus;erythrocephalus;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10526;13719;;00/00/2000;29/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;erythrocephalus;erythrocephalus;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10527;13720;;00/00/2000;30/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;erythrocephalus;erythrocephalus;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10528;13721;;00/00/2000;30/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;erythrocephalus;erythrocephalus;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10529;13722;;00/00/2000;29/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;erythrocephalus;erythrocephalus;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10530;13723;;00/00/2000;29/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;erythrocephalus;erythrocephalus;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10531;13724;;00/00/2000;01/12/2000;;;2000.0;0.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;erythrocephalus;erythrocephalus;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10532;13725;;00/00/2000;01/12/2000;;;2000.0;0.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;erythrocephalus;erythrocephalus;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10533;13726;;00/00/2000;01/12/2000;;;2000.0;0.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;erythrocephalus;erythrocephalus;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10534;13727;;00/00/2000;01/12/2000;;;2000.0;0.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;erythrocephalus;erythrocephalus;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10535;13728;;00/00/2000;01/12/2000;;;2000.0;0.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;erythrocephalus;erythrocephalus;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10536;13729;;00/00/2000;02/12/2000;;;2000.0;0.0;2000.0;12.0;Reptilia;Animalia;Tropidurus;Tropidurus;erythrocephalus;erythrocephalus;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10537;13730;;00/00/2000;29/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;erythrocephalus;erythrocephalus;nan;;A.;Fontes;;;Squamata;Tropiduridae;Chordata;;
10538;13731;;00/09/2005;21/09/2005;;;2005.0;9.0;2005.0;9.0;Reptilia;Animalia;Erythrolamprus;Erythrolamprus;aesculapii;aesculapii;nan;;R.;Pinto;;;Squamata;Dipsadidae;Chordata;;
10539;13732;;00/09/2005;16/09/2005;;;2005.0;9.0;2005.0;9.0;Reptilia;Animalia;Erythrolamprus;Erythrolamprus;aesculapii;aesculapii;nan;;R.;Pinto;;;Squamata;Dipsadidae;Chordata;;
10540;13733;;00/09/2005;22/09/2005;;;2005.0;9.0;2005.0;9.0;Reptilia;Animalia;Leposternon;Leposternon;microcephalum;microcephalum;nan;;R.;Pinto;;;Squamata;Amphisbaenidae;Chordata;;
10541;13734;;00/09/2005;19/09/2005;;;2005.0;9.0;2005.0;9.0;Reptilia;Animalia;Leposternon;Leposternon;microcephalum;microcephalum;nan;;R.;Pinto;;;Squamata;Amphisbaenidae;Chordata;;
10542;13735;;00/09/2005;27/08/2005;;;2005.0;9.0;2005.0;8.0;Reptilia;Animalia;Bothrops;Bothrops;jararaca;jararaca;nan;;R.;Pinto;;;Squamata;Viperidae;Chordata;;
10543;13736;;00/09/2005;21/09/2005;;;2005.0;9.0;2005.0;9.0;Reptilia;Animalia;Liophis;Liophis;miliaris;miliaris;nan;;R.;Pinto;;;Squamata;Dipsadidae;Chordata;;
10544;13737;;00/10/2007;02/09/2005;;;2007.0;10.0;2005.0;9.0;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;guibei;guibei;nan;;A.;Silveira;;;Squamata;Dipsadidae;Chordata;;
10545;13738;;00/10/2007;02/09/2005;;;2007.0;10.0;2005.0;9.0;Reptilia;Animalia;Oxyrhopus;Oxyrhopus;guibei;guibei;nan;;A.;Silveira;;;Squamata;Dipsadidae;Chordata;;
10546;13739;;00/09/2005;30/08/2005;;;2005.0;9.0;2005.0;8.0;Reptilia;Animalia;Chironius;Chironius;exoletus;exoletus;nan;;R.;Pinto;;;Squamata;Colubridae;Chordata;;
10547;13740;;00/00/2000;28/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;semitaeniatus;semitaeniatus;nan;;M.;Sluys;;;Squamata;Tropiduridae;Chordata;;
10548;13741;;00/00/2000;28/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;semitaeniatus;semitaeniatus;nan;;M.;Sluys;;;Squamata;Tropiduridae;Chordata;;
10549;13742;;00/00/2000;29/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;semitaeniatus;semitaeniatus;nan;;M.;Sluys;;;Squamata;Tropiduridae;Chordata;;
10550;13743;;00/00/2000;30/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;semitaeniatus;semitaeniatus;nan;;M.;Sluys;;;Squamata;Tropiduridae;Chordata;;
10551;13744;;00/00/2000;28/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;semitaeniatus;semitaeniatus;nan;;M.;Sluys;;;Squamata;Tropiduridae;Chordata;;
10552;13745;;00/00/2000;28/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;semitaeniatus;semitaeniatus;nan;;M.;Sluys;;;Squamata;Tropiduridae;Chordata;;
10553;13746;;00/00/2000;29/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;semitaeniatus;semitaeniatus;nan;;M.;Sluys;;;Squamata;Tropiduridae;Chordata;;
10554;13747;;00/00/2000;29/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;semitaeniatus;semitaeniatus;nan;;M.;Sluys;;;Squamata;Tropiduridae;Chordata;;
10555;13748;;00/00/2000;28/11/2000;;;2000.0;0.0;2000.0;11.0;Reptilia;Animalia;Tropidurus;Tropidurus;semitaeniatus;semitaeniatus;nan;;M.;Sluys;;;Squamata;Tropiduridae;Chordata;;
